name;objective value;method;neighbour_node_pruning;smart_dc_verification;solve_cvp_globally;nodes;time;idealized_time;DCs;INGCs;Nr_total_CVPs;Nodes_pruned;Neighbour_nodes_pruned;cb_time;node_info_time;modify_cut_list_time;subproblems_time;ll_model_time;ll_modify_time;ll_solve_time;scoop_model_time;scoop_modify_time;scoop_solve_time;cgp_model_time;cgp_solve_time;cvp_model_time;cvp_modify_time;cvp_solve_time;rel_mip_gap;total_time_CVPs;idealized_time_CVPs;best_upper_bound;nr_UL_vars;nr_LL_vars;nr_UL_cnstrs;nr_LL_cnstrs;min_UL_obj_coeff;max_UL_obj_coeff;min_LL_obj_coeff;max_LL_obj_coeff;Q_eig_min;Q_eig_max;P_eig_min;P_eig_max
miblp_20_20_50_0110_5_20;Internal error: name 'err' is not defined;INGC+DC;False;False;True;0;0.37886762619018555;0.37886762619018555;0;0;0;0;0;0;0.005449533462524414;5.7220458984375e-06;0.3411099910736084;0.01793670654296875;0.0015842914581298828;0.0052509307861328125;0.017465829849243164;0.0032951831817626953;0.2891068458557129;0;0;0.006470203399658203;0;0;nan;0;0;nan;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;Internal error: name 'err' is not defined;INGC+DC;False;False;True;0;0.17104196548461914;0.17104196548461914;0;0;0;0;0;0;0.004642486572265625;3.814697265625e-06;0.1382455825805664;0.01779627799987793;0.0014271736145019531;0.0049152374267578125;0.01706695556640625;0.002860546112060547;0.08771133422851562;0;0;0.006468057632446289;0;0;nan;0;0;nan;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;Internal error: name 'err' is not defined;INGC+DC;False;False;True;0;0.09049201011657715;0.09049201011657715;0;0;0;0;0;0;0.004473209381103516;4.76837158203125e-06;0.057176828384399414;0.019274473190307617;0.0016002655029296875;0.005391597747802734;0.018312692642211914;0.002888917922973633;0.0028917789459228516;0;0;0.0068171024322509766;0;0;nan;0;0;nan;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-436.0;INGC+DC;False;False;True;1124;33.819602966308594;21.834004878997803;26;0;10059;411;0;33.49668860435486;1.920133352279663;0.01522064208984375;24.437299013137817;0.0193636417388916;0.5189054012298584;1.7186033725738525;0.018777132034301758;1.0437450408935547;1.0637142658233643;2.8658885955810547;1.2627058029174805;0.006700038909912109;1.8409955501556396;14.077900171279907;0.0;14.072984457015991;2.0873863697052;-436.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-433.0;INGC+DC;False;False;True;1248;42.581055641174316;27.743297576904297;15;0;11109;479;0;42.15553092956543;2.431220531463623;0.02433013916015625;30.739121913909912;0.02588176727294922;0.6518862247467041;2.2140746116638184;0.025724411010742188;1.4247288703918457;2.0821456909179688;3.4046714305877686;1.494290828704834;0.009874820709228516;2.1197845935821533;17.2860586643219;0.0;17.279422998428345;2.441664934158325;-433.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-436.0;INGC+DC;False;False;True;1124;36.85363268852234;24.04057288169861;26;0;10059;411;0;36.48730444908142;2.2352662086486816;0.018794775009155273;26.300538778305054;0.018972158432006836;0.5759365558624268;1.9820880889892578;0.02347874641418457;1.168687105178833;1.254181146621704;3.0249431133270264;1.3667497634887695;0.00751805305480957;1.9324686527252197;14.945515394210815;0.0;14.93970775604248;2.12664794921875;-436.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-436.0;INGC+DC;False;False;True;1124;37.075066566467285;24.33885884284973;26;0;10059;411;0;36.707237005233765;2.1609153747558594;0.018746137619018555;26.57470464706421;0.018819332122802734;0.5698060989379883;1.956739902496338;0.023435354232788086;1.531615972518921;1.2350783348083496;3.1039750576019287;1.3688580989837646;0.007174968719482422;1.907710075378418;14.851491451263428;0.0;14.845710515975952;2.1095027923583984;-436.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-436.0;INGC+DC;False;False;True;1124;34.66241455078125;22.39013433456421;26;0;10059;411;0;34.3232262134552;1.9496221542358398;0.016670942306518555;25.480561017990112;0.01490640640258789;0.5474541187286377;1.8009564876556396;0.017323017120361328;1.3962531089782715;1.1984772682189941;3.0803215503692627;1.246492862701416;0.009840726852416992;1.8505990505218506;14.317936420440674;0.0;14.312744379043579;2.040464162826538;-436.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;Internal error: Model<docplex_model442> did not solve successfully;INGC+DC;False;False;True;0;7.9965996742248535;5.158575057983398;7;0;2226;84;0;7.8501880168914795;0.4230539798736572;0.003728151321411133;5.835475444793701;0.01795196533203125;0.12268185615539551;0.40624117851257324;0.019871234893798828;0.3004598617553711;0.2637045383453369;0.6481213569641113;0.3040306568145752;0.009089469909667969;0.42348647117614746;3.3198368549346924;nan;3.3185689449310303;0.4805443286895752;nan;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
miblp_20_20_50_0110_5_20;-436.0;INGC+DC;False;False;True;1124;35.74827551841736;22.9241886138916;26;0;10059;411;0;35.402262926101685;2.0267245769500732;0.017788410186767578;26.342467546463013;0.018453359603881836;0.5752220153808594;1.8712265491485596;0.01628589630126953;1.2884788513183594;1.250542402267456;3.141568422317505;1.2911133766174316;0.010325431823730469;1.9232292175292969;14.956022024154663;0.0;14.949861526489258;2.125774621963501;-436.0;15;5;0;20;-49.0;48.0;-36;28;0.18368202463239852;36.99686677732965;0.8376428967354452;19.685112735093256
