name;objective value;method;solve_qp_relax;neighbour_node_pruning;smart_dc_verification;solve_cvp_globally;nodes;time;idealized_time;DCs;INGCs;Nr_total_CVPs;Nodes_pruned;Neighbour_nodes_pruned;cb_time;node_info_time;modify_cut_list_time;subproblems_time;ll_model_time;ll_modify_time;ll_solve_time;scoop_model_time;scoop_modify_time;scoop_solve_time;cgp_model_time;cgp_solve_time;cvp_model_time;cvp_modify_time;cvp_solve_time;NNP_time;rel_mip_gap;total_time_CVPs;idealized_time_CVPs;nr_refinements;best_upper_bound;nr_UL_vars;nr_LL_vars;nr_UL_cnstrs;nr_LL_cnstrs;min_UL_obj_coeff;max_UL_obj_coeff;min_LL_obj_coeff;max_LL_obj_coeff;Q_eig_min;Q_eig_max;P_eig_min;P_eig_max;nr_bf_sets_recycled
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;2;0.1310288906097412;0.1177971363067627;1;0;10;0;0;0.07099318504333496;0.000698089599609375;3.552436828613281e-05;0.07665371894836426;0.017491579055786133;0.000858306884765625;0.003916025161743164;0.015927553176879883;0.0007524490356445312;0.0032472610473632812;0.0036416053771972656;0.005528926849365234;0.006114959716796875;0.0010364055633544922;0.018138647079467773;0;0.0;0.018082618713378906;0.004850864410400391;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;1;0.15938019752502441;0.14014077186584473;1;0;15;0;0;0.10056495666503906;0.0008051395416259766;2.8371810913085938e-05;0.09132981300354004;0.01591348648071289;0.0009222030639648438;0.004616260528564453;0.017338991165161133;0.0007495880126953125;0.003208160400390625;0.005475759506225586;0.008786678314208984;0.0059967041015625;0.00157928466796875;0.02674269676208496;0;0.0;0.026667356491088867;0.00742793083190918;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.060982465744018555;0.060982465744018555;0;0;0;0;0;0.0029985904693603516;0.00035071372985839844;5.7220458984375e-06;0.04297232627868652;0.01776409149169922;0.0004124641418457031;0.0019533634185791016;0.016640186309814453;0;0;0;0;0.006202220916748047;0;0;0;0.0;0;0;0;-0.9999999999999998;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-1.0;B+DC;False;False;False;True;0;0.3667891025543213;0.32689881324768066;3;0;30;0;0;0.30914926528930664;0.0009834766387939453;5.53131103515625e-05;0.14495015144348145;0.016150712966918945;0.0011985301971435547;0.005712032318115234;0.016610145568847656;0.002406597137451172;0.009274482727050781;0.010986328125;0.017638206481933594;0.006044626235961914;0.003355741500854492;0.0555727481842041;0;0.0;0.055411577224731445;0.01552128791809082;0;-1.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;0;0.12863564491271973;0.11626291275024414;1;0;10;0;0;0.07041811943054199;0.0006787776947021484;3.457069396972656e-05;0.07576155662536621;0.016628742218017578;0.0007905960083007812;0.0038483142852783203;0.016872882843017578;0.0009348392486572266;0.0026845932006835938;0.003554105758666992;0.005758762359619141;0.006273984909057617;0.0009868144989013672;0.017427921295166016;0;0.0;0.01737380027770996;0.005001068115234375;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;0;0.06379318237304688;0.06379318237304688;0;0;0;0;0;0.003022909164428711;0.0003540515899658203;6.198883056640625e-06;0.045000314712524414;0.016672611236572266;0.000431060791015625;0.0019469261169433594;0.01693272590637207;0;0;0;0;0.009016990661621094;0;0;0;0.0;0;0;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;0;0.13546204566955566;0.12237095832824707;1;0;10;0;0;0.07835578918457031;0.0007128715515136719;3.0517578125e-05;0.07962536811828613;0.016275405883789062;0.0008409023284912109;0.004482746124267578;0.017756938934326172;0.0010933876037597656;0.0027060508728027344;0.0038797855377197266;0.006838083267211914;0.006047964096069336;0.0010523796081542969;0.018651723861694336;0;0.0;0.01858997344970703;0.0054988861083984375;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;0.0;B+DC;False;False;False;True;2;0.07569050788879395;0.07569050788879395;0;1;0;0;0;0.016077041625976562;0.0012309551239013672;4.5299530029296875e-05;0.053449392318725586;0.016865968704223633;0.0011725425720214844;0.005768775939941406;0.018517494201660156;0.0009143352508544922;0.00403141975402832;0;0;0.006178855895996094;0;0;0;0.0;0;0;0;0.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-2.0;B+DC;False;False;False;True;0;0.17128491401672363;0.14924383163452148;1;0;15;0;0;0.11046385765075684;0.0007827281951904297;3.7670135498046875e-05;0.10165905952453613;0.020206451416015625;0.0008604526519775391;0.004370450973510742;0.01734638214111328;0.0007615089416503906;0.003173351287841797;0.006035327911376953;0.010510683059692383;0.0061757564544677734;0.0016827583312988281;0.03053593635559082;0;0.0;0.030434846878051758;0.00839376449584961;0;-2.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
QuadraticMultiKnapsack-hp1-1-14-14;-2.0;B+DC;False;False;False;True;2;0.1316208839416504;0.11582517623901367;1;0;10;0;0;0.07622742652893066;0.0006954669952392578;3.62396240234375e-05;0.07818293571472168;0.01624464988708496;0.0008661746978759766;0.003938436508178711;0.01624774932861328;0.0007760524749755859;0.0031943321228027344;0.003526449203491211;0.005565166473388672;0.005913257598876953;0.0009562969207763672;0.020954370498657227;0;0.0;0.02089095115661621;0.005095243453979492;0;-2.0;1;1;0;4;-1;1;0;0;1.0;1.0;0.0;0.0;0
