name,objective value,method,time,idealized_time,nodes,DCs,useless DCs,INGCs,sibling_node_pruning,smart_dc_verification,solve_cvp_globally,Nr_total_CVPs,Nodes_pruned,sibling_nodes_pruned,cb_time,node_info_time,modify_cut_list_time,subproblems_time,ll_model_time,ll_modify_time,ll_solve_time,scoop_model_time,scoop_modify_time,scoop_solve_time,cgp_model_time,cgp_solve_time,cvp_model_time,cvp_modify_time,cvp_solve_time,ref_time,time_without_ref,snp_time,rel_mip_gap,total_time_CVPs,idealized_time_CVPs,total_nr_iter_adversarial,nr_refinements,best_upper_bound,nr_UL_vars,nr_LL_vars,nr_UL_cnstrs,nr_LL_cnstrs,min_UL_obj_coeff,max_UL_obj_coeff,min_LL_obj_coeff,max_LL_obj_coeff,Q_eig_min,Q_eig_max,P_eig_min,P_eig_max,nr_bf_sets_recycled
miblp_20_20_50_0110_5_4,time limit exceeded,DC_FR,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,9999999999999,False,False,True,9999999999999,9999999999999,9999999999999,7186.84204435349,105.42405962944,3.5417811870575,6631.53157877922,0.00864863395690918,30.6692228317261,528.017107486725,0.00836396217346191,0,0,251.660263299942,178.406205415726,0.125495195388794,3546.10527706146,2096.53099489212,0,9999999999999,0,9999999999999,2093.01556897163,185.846827507019,58755,0,nan,15,5,0,20,-46,34,-38,10,0.356159683395529,26.8152086745695,0.124062175151247,48.0406551693011,0
miblp_20_20_50_0110_5_4,-616,DC+Scoop_min,3868.08579778671,2527.59892988205,80912,9132,6,6,False,False,True,1204392,20341,0,3852.08807778358,113.107358932495,2.26359724998474,3343.80091643333,0.00781536102294922,29.9758086204529,427.194049835205,0.00660204887390137,54.4246640205383,213.098037719727,221.123244285583,139.179342508316,0.116813182830811,758.308762311935,1500.36577653885,0,3868.08579778671,0,0,1497.80898332596,157.322115421295,57352,0,-616,15,5,0,20,-46,34,-38,10,0.356159683395529,26.8152086745695,0.124062175151247,48.0406551693011,0
miblp_20_20_50_0110_5_4,-616,INGC,4718.81604194641,4718.81604194641,325207,0,0,187737,False,False,True,0,0,0,4636.13736534119,722.764513969421,28.0319130420685,3282.47552084923,0.00778055191040039,192.749970436096,3089.71776986122,0,0,0,0,0,0,0,0,0,4718.81604194641,0,7.76476026754045E-05,0,0,0,0,-616.047830923248,15,5,0,20,-46,34,-38,10,0.356159683395529,26.8152086745695,0.124062175151247,48.0406551693011,0
miblp_20_20_50_0110_5_5,-392,DC_FR,2.50924849510193,1.8509476184845,31,5,0,0,False,False,True,399,5,0,2.31168031692505,0.0478687286376953,0.00188422203063965,2.24954652786255,0.00864076614379883,0.0185620784759521,0.0378291606903076,0.00841975212097168,0,0,0.124126434326172,0.0595316886901856,0.125544548034668,1.13251423835754,0.734377861022949,0,2.50924849510193,0,0,0.733160495758057,0.074859619140625,19,0,-392,15,5,0,20,-44,46,-40,44,0.00960333499029037,70.4615327552137,0.25335634145638,20.6595227375848,0
miblp_20_20_50_0110_5_5,-392,DC+Scoop_min,0.525820016860962,0.400211334228516,29,0,0,0,False,False,True,126,6,0,0.343774318695068,0.0272691249847412,0.00028228759765625,0.405818462371826,0.0078127384185791,0.0112264156341553,0.0307564735412598,0.00653982162475586,0.0116193294525146,0.0153882503509521,0.0243487358093262,0.0115759372711182,0.11650013923645,0.0148029327392578,0.155247688293457,0,0.525820016860962,0,0,0.154962778091431,0.0293540954589844,6,0,-392,15,5,0,20,-44,46,-40,44,0.00960333499029037,70.4615327552137,0.25335634145638,20.6595227375848,0
miblp_20_20_50_0110_5_5,-392,INGC,0.32365894317627,0.32365894317627,48,0,0,21,False,False,True,0,0,0,0.250656127929687,0.0840067863464356,0.00222563743591309,0.105706930160522,0.00777745246887207,0.0279974937438965,0.0699319839477539,0,0,0,0,0,0,0,0,0,0.32365894317627,0,0,0,0,0,0,-392,15,5,0,20,-44,46,-40,44,0.00960333499029037,70.4615327552137,0.25335634145638,20.6595227375848,0
miblp_20_20_50_0110_5_6,-1061,DC_FR,3554.31138205528,2660.2841026783,174597,1152,0,0,False,False,True,630840,27629,0,3518.09900164604,116.347018241882,1.54114627838135,3154.57993865013,0.00862622261047363,35.9045829772949,232.749843120575,0.00825619697570801,0,0,116.661805868149,67.6649460792542,0.125745296478271,1748.60559177399,952.850541114807,0,3554.31138205528,0,9.42507068804213E-05,951.031758785248,57.0044794082642,30040,0,-1061.1,15,5,0,20,-46,31,-11,35,0.175200216463956,39.5582180865087,0.806670192945888,26.4845099874727,0
miblp_20_20_50_0110_5_6,-1061,DC+Scoop_min,1584.22120690346,980.495263576508,174597,1152,0,0,False,False,True,630861,27629,0,1554.08188343048,110.451902151108,1.05768465995789,1229.45024895668,0.00677132606506348,28.4177942276001,190.644663095474,0.00660157203674316,53.7825407981873,74.0377762317658,111.118135213852,55.8285057544708,0.0443301200866699,66.5849964618683,648.978134155273,0,1584.22120690346,0,9.42507068804213E-05,647.688840866089,43.9628975391388,30041,0,-1061.1,15,5,0,20,-46,31,-11,35,0.175200216463956,39.5582180865087,0.806670192945888,26.4845099874727,0
miblp_20_20_50_0110_5_6,-1061,INGC,1479.35120391846,1479.35120391846,337265,0,0,109935,False,False,True,0,0,0,1422.95084834099,379.651718378067,10.6679315567017,733.138911485672,0.00635933876037598,90.9345164299011,642.19803571701,0,0,0,0,0,0,0,0,0,1479.35120391846,0,9.42507068804213E-05,0,0,0,0,-1061.1,15,5,0,20,-46,31,-11,35,0.175200216463956,39.5582180865087,0.806670192945888,26.4845099874727,0
miblp_20_20_50_0110_5_7,-547,DC_FR,3.67231726646423,2.23555588722229,37,3,0,0,False,False,True,315,1,0,3.14465808868408,0.0176351070404053,0.000433683395385742,3.15553975105286,0.00934600830078125,0.014697790145874,0.0180001258850098,0.00932645797729492,0,0,0.0809335708618164,0.0588257312774658,0.145288228988647,0.964144945144653,1.85497689247131,0,3.67231726646423,0,0,1.85397720336914,0.417215824127197,15,0,-547,15,5,0,20,-45,37,-44,8,0.0368961075353824,23.0765714306998,1.03650744104222E-15,46.227388153622,0
miblp_20_20_50_0110_5_7,-547,DC+Scoop_min,3.30281543731689,1.71406412124634,44,6,0,0,False,False,True,777,1,0,3.22482681274414,0.0264263153076172,0.000904321670532227,2.99546074867249,0.00643539428710938,0.00782299041748047,0.0188219547271729,0.0063321590423584,0.0132665634155273,0.0189895629882813,0.159457921981812,0.113771677017212,0.0460338592529297,0.658110857009888,1.94641780853271,0,3.30281543731689,0,0,1.94472527503967,0.355973958969116,37,0,-547,15,5,0,20,-45,37,-44,8,0.0368961075353824,23.0765714306998,1.03650744104222E-15,46.227388153622,0
miblp_20_20_50_0110_5_7,-547,INGC,0.137826442718506,0.137826442718506,61,0,0,9,False,False,True,0,0,0,0.106784343719482,0.0376145839691162,0.00137901306152344,0.0440077781677246,0.00722837448120117,0.0106580257415771,0.0261213779449463,0,0,0,0,0,0,0,0,0,0.137826442718506,0,0,0,0,0,0,-547,15,5,0,20,-45,37,-44,8,0.0368961075353824,23.0765714306998,1.03650744104222E-15,46.227388153622,0
miblp_20_20_50_0110_5_9,-926,DC_FR,177.001363039017,127.610117912292,1770,336,0,0,False,False,True,30597,504,0,176.446295499802,3.70048761367798,0.0980892181396484,160.846613407135,0.00799036026000977,1.10467481613159,8.96799921989441,0.00813555717468262,0,0,6.43125367164612,4.26258015632629,0.0484044551849365,86.4616405963898,53.5539345741272,0,177.001363039017,0,0,53.4636723995209,4.07242727279663,1457,0,-926,15,5,0,20,-41,35,-28,13,0.290746094543128,47.2809876009559,0.566447700751499,33.3506600773828,0
miblp_20_20_50_0110_5_9,-926,DC+Scoop_min,54.4493067264557,35.2855727672577,1655,105,0,0,False,False,True,18249,545,0,53.9370045661926,2.66511797904968,0.0374808311462402,44.7908775806427,0.00757765769958496,0.693360805511475,5.93995952606201,0.0073697566986084,1.25512647628784,1.99269700050354,3.27903485298157,1.91433644294739,0.127623319625855,7.59574484825134,21.9780468940735,0,54.4493067264557,0,0,21.9396812915802,2.7759473323822,869,0,-926,15,5,0,20,-41,35,-28,13,0.290746094543128,47.2809876009559,0.566447700751499,33.3506600773828,0
miblp_20_20_50_0110_5_9,-926,INGC,59.6174273490906,59.6174273490906,4825,0,0,2882,False,False,True,0,0,0,58.3709263801575,12.3386244773865,0.433411359786987,35.559830904007,0.00758194923400879,3.33850932121277,32.2137396335602,0,0,0,0,0,0,0,0,0,59.6174273490906,0,0,0,0,0,0,-926,15,5,0,20,-41,35,-28,13,0.290746094543128,47.2809876009559,0.566447700751499,33.3506600773828,0
